1.582485656372818461e-01
1.005726141852553157e-02
-2.267175532467460841e-01
6.196700576350994832e-02
4.476690889908534199e-03
1.197061192709138744e-01
-4.100135001422249292e-01
1.815607204279705011e-01
1.472793590199165947e-02
6.129078698791255719e-02
4.659320417718137985e-02
-1.552020644370820934e-01
-1.034745941708626552e-03
